"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","isInCluster","inCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","informationWithheld","dataGeneralizations","verbatimSRS","county","municipality","datasetName","gbifID","language","collectionCode","occurrenceID","locationAccordingTo","catalogNumber","institutionCode","occurrenceRemarks","accessRights","name","infraspecificEpithet","dateIdentified","references","http...unknown.org.nick","verbatimEventDate","verbatimLocality","taxonID","recordedBy","eventTime","identifiedBy","http...unknown.org.captive","identificationID","sex","lifeStage","eventID","footprintWKT","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","locationRemarks","associatedReferences","individualCount","vernacularName","locality","higherClassification","institutionKey","identifiedByIDs.type","identifiedByIDs.value","identificationRemarks","elevation","elevationAccuracy"
"317","164974165","Ursus arctos Linnaeus, 1758",42.740002,0.37,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2021-11-21T13:46:45.780+00:00","2022-01-29T11:04:00.292+00:00",84,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",NA,"EUROPE","Huesca",2007,NA,NA,"2007-01-01T00:00:00",NA,"2022-01-29T11:04:00.292+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"164974165",NA,"ARM-INB-2007-Mamiferos","164974165",NA,"86890","ARM",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0126e169-0200-4f79-8893-17cfd923a89f",NA,NA,NA,NA,NA
"318","164974166","Ursus arctos Linnaeus, 1758",42.740002,-0.37,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2021-11-21T13:46:45.780+00:00","2022-01-29T11:04:00.292+00:00",84,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",NA,"EUROPE","Huesca",2007,NA,NA,"2007-01-01T00:00:00",NA,"2022-01-29T11:04:00.292+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"164974166",NA,"ARM-INB-2007-Mamiferos","164974166",NA,"86891","ARM",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0126e169-0200-4f79-8893-17cfd923a89f",NA,NA,NA,NA,NA
"319","164974167","Ursus arctos Linnaeus, 1758",42.830002,-0.37,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2021-11-21T13:46:45.780+00:00","2022-01-29T11:04:00.292+00:00",84,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",NA,"EUROPE","Huesca",2007,NA,NA,"2007-01-01T00:00:00",NA,"2022-01-29T11:04:00.292+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"164974167",NA,"ARM-INB-2007-Mamiferos","164974167",NA,"86892","ARM",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0126e169-0200-4f79-8893-17cfd923a89f",NA,NA,NA,NA,NA
"320","164974168","Ursus arctos Linnaeus, 1758",42.560001,0.38,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2021-11-21T13:46:45.780+00:00","2022-01-29T11:04:00.292+00:00",84,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",NA,"EUROPE","Huesca",2007,NA,NA,"2007-01-01T00:00:00",NA,"2022-01-29T11:04:00.292+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"164974168",NA,"ARM-INB-2007-Mamiferos","164974168",NA,"86893","ARM",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0126e169-0200-4f79-8893-17cfd923a89f",NA,NA,NA,NA,NA
"321","164974169","Ursus arctos Linnaeus, 1758",42.650002,0.38,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2021-11-21T13:46:45.780+00:00","2022-01-29T11:04:00.292+00:00",84,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",NA,"EUROPE","Huesca",2007,NA,NA,"2007-01-01T00:00:00",NA,"2022-01-29T11:04:00.292+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"164974169",NA,"ARM-INB-2007-Mamiferos","164974169",NA,"86894","ARM",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0126e169-0200-4f79-8893-17cfd923a89f",NA,NA,NA,NA,NA
"322","164974170","Ursus arctos Linnaeus, 1758",42.560001,0.5,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2021-11-21T13:46:45.780+00:00","2022-01-29T11:04:00.292+00:00",84,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",NA,"EUROPE","Huesca",2007,NA,NA,"2007-01-01T00:00:00",NA,"2022-01-29T11:04:00.292+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"164974170",NA,"ARM-INB-2007-Mamiferos","164974170",NA,"86895","ARM",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0126e169-0200-4f79-8893-17cfd923a89f",NA,NA,NA,NA,NA
"323","164974171","Ursus arctos Linnaeus, 1758",42.650002,0.5,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2021-11-21T13:46:45.780+00:00","2022-01-29T11:04:00.292+00:00",84,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",NA,"EUROPE","Huesca",2007,NA,NA,"2007-01-01T00:00:00",NA,"2022-01-29T11:04:00.292+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"164974171",NA,"ARM-INB-2007-Mamiferos","164974171",NA,"86896","ARM",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0126e169-0200-4f79-8893-17cfd923a89f",NA,NA,NA,NA,NA
"324","164974172","Ursus arctos Linnaeus, 1758",42.740002,-0.5,"cdround,gass84,preneglon,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2021-11-21T13:46:45.780+00:00","2022-01-29T11:04:00.292+00:00",84,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",NA,"EUROPE","Huesca",2007,NA,NA,"2007-01-01T00:00:00",NA,"2022-01-29T11:04:00.292+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"164974172",NA,"ARM-INB-2007-Mamiferos","164974172",NA,"86897","ARM",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0126e169-0200-4f79-8893-17cfd923a89f",NA,NA,NA,NA,NA
"325","164974173","Ursus arctos Linnaeus, 1758",42.470001,0.51,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2021-11-21T13:46:45.780+00:00","2022-01-29T11:04:00.292+00:00",84,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",NA,"EUROPE","Huesca",2007,NA,NA,"2007-01-01T00:00:00",NA,"2022-01-29T11:04:00.292+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"164974173",NA,"ARM-INB-2007-Mamiferos","164974173",NA,"86898","ARM",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0126e169-0200-4f79-8893-17cfd923a89f",NA,NA,NA,NA,NA
"326","164974174","Ursus arctos Linnaeus, 1758",42.830002,-0.61,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2021-11-21T13:46:45.780+00:00","2022-01-29T11:04:00.292+00:00",84,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",NA,"EUROPE","Huesca",2007,NA,NA,"2007-01-01T00:00:00",NA,"2022-01-29T11:04:00.292+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"164974174",NA,"ARM-INB-2007-Mamiferos","164974174",NA,"86899","ARM",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0126e169-0200-4f79-8893-17cfd923a89f",NA,NA,NA,NA,NA
"327","164974175","Ursus arctos Linnaeus, 1758",42.740002,-0.62,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2021-11-21T13:46:45.780+00:00","2022-01-29T11:04:00.292+00:00",84,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",NA,"EUROPE","Huesca",2007,NA,NA,"2007-01-01T00:00:00",NA,"2022-01-29T11:04:00.292+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"164974175",NA,"ARM-INB-2007-Mamiferos","164974175",NA,"86900","ARM",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0126e169-0200-4f79-8893-17cfd923a89f",NA,NA,NA,NA,NA
"328","164974176","Ursus arctos Linnaeus, 1758",42.75,-0.74,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2021-11-21T13:46:45.780+00:00","2022-01-29T11:04:00.292+00:00",84,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",NA,"EUROPE","Huesca",2007,NA,NA,"2007-01-01T00:00:00",NA,"2022-01-29T11:04:00.292+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"164974176",NA,"ARM-INB-2007-Mamiferos","164974176",NA,"86901","ARM",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0126e169-0200-4f79-8893-17cfd923a89f",NA,NA,NA,NA,NA
"329","164974177","Ursus arctos Linnaeus, 1758",42.84,-0.74,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2021-11-21T13:46:45.780+00:00","2022-01-29T11:04:00.292+00:00",84,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",NA,"EUROPE","Huesca",2007,NA,NA,"2007-01-01T00:00:00",NA,"2022-01-29T11:04:00.292+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"164974177",NA,"ARM-INB-2007-Mamiferos","164974177",NA,"86902","ARM",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0126e169-0200-4f79-8893-17cfd923a89f",NA,NA,NA,NA,NA
"330","164974179","Ursus arctos Linnaeus, 1758",43.02,-4.9,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2021-11-21T13:46:45.780+00:00","2022-01-29T11:04:00.292+00:00",84,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",NA,"EUROPE","León",2007,NA,NA,"2007-01-01T00:00:00",NA,"2022-01-29T11:04:00.292+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"164974179",NA,"ARM-INB-2007-Mamiferos","164974179",NA,"86904","ARM",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0126e169-0200-4f79-8893-17cfd923a89f",NA,NA,NA,NA,NA
"331","164974180","Ursus arctos Linnaeus, 1758",42.57,-5.01,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2021-11-21T13:46:45.780+00:00","2022-01-29T11:04:00.291+00:00",84,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",NA,"EUROPE","León",2007,NA,NA,"2007-01-01T00:00:00",NA,"2022-01-29T11:04:00.291+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"164974180",NA,"ARM-INB-2007-Mamiferos","164974180",NA,"86905","ARM",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0126e169-0200-4f79-8893-17cfd923a89f",NA,NA,NA,NA,NA
"332","164974181","Ursus arctos Linnaeus, 1758",42.66,-5.01,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2021-11-21T13:46:45.780+00:00","2022-01-29T11:04:00.291+00:00",84,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",NA,"EUROPE","León",2007,NA,NA,"2007-01-01T00:00:00",NA,"2022-01-29T11:04:00.291+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"164974181",NA,"ARM-INB-2007-Mamiferos","164974181",NA,"86906","ARM",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0126e169-0200-4f79-8893-17cfd923a89f",NA,NA,NA,NA,NA
"333","164974182","Ursus arctos Linnaeus, 1758",42.75,-5.02,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2021-11-21T13:46:45.780+00:00","2022-01-29T11:04:00.291+00:00",84,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",NA,"EUROPE","León",2007,NA,NA,"2007-01-01T00:00:00",NA,"2022-01-29T11:04:00.291+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"164974182",NA,"ARM-INB-2007-Mamiferos","164974182",NA,"86907","ARM",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0126e169-0200-4f79-8893-17cfd923a89f",NA,NA,NA,NA,NA
"334","164974183","Ursus arctos Linnaeus, 1758",42.84,-5.02,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2021-11-21T13:46:45.780+00:00","2022-01-29T11:04:00.291+00:00",84,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",NA,"EUROPE","León",2007,NA,NA,"2007-01-01T00:00:00",NA,"2022-01-29T11:04:00.291+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"164974183",NA,"ARM-INB-2007-Mamiferos","164974183",NA,"86908","ARM",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0126e169-0200-4f79-8893-17cfd923a89f",NA,NA,NA,NA,NA
"335","164974184","Ursus arctos Linnaeus, 1758",42.93,-5.02,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2021-11-21T13:46:45.780+00:00","2022-01-29T11:04:00.291+00:00",84,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2433433,1,44,359,732,9681,2433406,2433433,2433433,"Ursus arctos Linnaeus, 1758","Animalia","Chordata","Carnivora","Ursidae","Ursus","Ursus arctos","Ursus","arctos","SPECIES","ACCEPTED","LC",NA,"EUROPE","León",2007,NA,NA,"2007-01-01T00:00:00",NA,"2022-01-29T11:04:00.291+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,FALSE,"WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"164974184",NA,"ARM-INB-2007-Mamiferos","164974184",NA,"86909","ARM",NA,NA,"Ursus arctos Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0126e169-0200-4f79-8893-17cfd923a89f",NA,NA,NA,NA,NA
