x,y,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,f_artifical,f_bare,f_cropland,f_highveg,f_lowveg,dem,tcb.sos,tcg.sos,tcw.sos,tcb.pos,tcg.pos,tcw.pos,tcb.eos,tcg.eos,tcw.eos,ursus_arctos
4125000,2635000,79.98930358886719,79,296.7539978027344,6482.1123046875,222.43850708007812,-43.34759521484375,265.76470947265625,163.53475952148438,-2.909090995788574,170.63636779785156,-4.823529243469238,1141.89306640625,137.32086181640625,64.37967681884766,27.63101577758789,401.9946594238281,195.8609619140625,400.8021240234375,203.57754516601562,5,0,4,376,616,881,3082,1569,-808,3333,2083,-999,2698,1682,-725,0
4175000,2635000,50.17647171020508,78,296.5294189453125,6406.716796875,190.66310119628906,-71.97325897216797,262.6737976074219,133.91978454589844,37.03743362426758,139.93582153320312,-33.50802230834961,1518.0321044921875,166.91444396972656,102.19786071777344,18.22994613647461,489.4491882324219,315.7539978027344,486.2460021972656,331.8663024902344,2,49,1,417,529,1373,8828,-535,2410,3532,2093,-996,2937,1228,-1072,0
4445000,2635000,44.84895706176758,83.45833587646484,297.4791564941406,6757.171875,188.5260467529297,-92.11458587646484,280.59375,136.703125,-40.67708206176758,138.0833282470703,-46.33854293823242,751.24481201171875,99.92708587646484,30.58333396911621,39.578125,296.5052185058594,94.19271087646484,294.296875,102.69271087646484,16,12,6,740,220,1420,4167,275,149,2534,1501,-697,1875,1048,-610,0
4615000,2635000,45.25520706176758,83.94271087646484,290.3385314941406,7052.67724609375,192.3020782470703,-95.86458587646484,288.1770935058594,138.7760467529297,-44.671875,141.0520782470703,-51.44791793823242,1225.9114990234375,152.7552032470703,47.63541793823242,34.56770706176758,446.6041564941406,144.6145782470703,440.6510314941406,166.015625,1,4,0,670,327,1336,3275,972,-527,3017,1974,-749,2525,1392,-786,0
4745000,2635000,100.40384674072266,82,275.4615478515625,7449.134765625,253.2548065185547,-43.519229888916016,296.7644348144531,198.8076934814453,4.004807472229004,199.875,-2.543269157409668,1027.7547607421875,133.86058044433594,41.49038314819336,36.19711685180664,397.3653869628906,135.08653259277344,395.16827392578125,140.69711303710938,5,0,30,426,536,374,3053,1566,-953,3332,2227,-990,2666,1636,-832,0
4795000,2635000,111.60555267333984,81,271.51666259765625,7545.41650390625,266.25555419921875,-31.372222900390625,297.76666259765625,209.71665954589844,13.711111068725586,212.1777801513672,7.050000190734863,823.59442138671875,98.633331298828125,38.19444274902344,29.77777862548828,293.977783203125,116.49444580078125,284.4444580078125,128.00555419921875,121,0,668,139,64,189,3394,1446,-1017,3720,1628,-1273,3229,960,-1256,0
4875000,2635000,114.4153823852539,81,269.79998779296875,7685.68701171875,271.5794982910156,-28.369230270385742,299.994873046875,214.3230743408203,14.230769157409668,216.57948303222656,7.964102745056152,705.11279296875,86.16410064697266,36.4512825012207,27.456409454345703,247.3025665283203,109.96923065185547,224.04615783691406,124.66153717041016,17,0,345,352,271,107,3245,1179,-1247,3347,1684,-1128,2987,1105,-1307,0
4945000,2635000,108.0820541381836,84,274.1743469238281,7816.302734375,268.3333435058594,-37.46154022216797,305.8153991699219,185.8205108642578,15.246153831481934,211.94871520996094,0,652.25128173828125,82.02051544189453,36.400001525878906,25.11281967163086,225.8410186767578,110.87179565429688,201.37948608398438,127.32820892333984,19,0,828,104,39,182,3809,850,-1717,3830,2069,-1104,3363,719,-1688,0
4975000,2635000,108.26153564453125,85,275.6564025878906,7879.5947265625,269.6307678222656,-38.41538619995117,308.01025390625,186.6820526123047,41.35897445678711,212.8051300048828,-0.6871795058250427,608.36407470703125,77.8923110961914,34.087181091308594,25.420513153076172,213.77947998046875,102.84102630615234,184.41539001464844,119.81025695800781,13,0,602,281,90,151,3407,984,-1516,3772,2007,-1120,3118,754,-1526,0
5145000,2635000,115.09693908691406,85,273.1173400878906,8062.26025390625,277.1938781738281,-34.04591751098633,311.4285583496094,195,8.198979377746582,221.55612182617188,3.1632652282714844,556.20916748046875,75.081634521484375,31,27.903060913085938,210.41836547851562,95.76530456542969,163.93878173828125,116.56632995605469,13,0,758,17,212,88,3272,874,-1680,3779,1563,-1637,3312,594,-1918,0
5175000,2635000,116,83.9175796508789,270.79119873046875,8029.02197265625,276.6758117675781,-32.516483306884766,309.0054931640625,195.91209411621094,9.532966613769531,222,4.461538314819336,570.30218505859375,79.76923370361328,30.994504928588867,28.329669952392578,220.76373291015625,96.5988998413086,164.85714721679688,118.65384674072266,10,0,848,14,128,105,2965,970,-1444,3531,1293,-1496,2996,541,-1745,0
5305000,2635000,96.31122589111328,80.84183502197266,266.7295837402344,7867.7958984375,251.0255126953125,-51.056121826171875,302.051025390625,175.0765380859375,26.5,199.7397918701172,-12.341836929321289,684.0765380859375,92.69898223876953,35.71938705444336,30.40816307067871,263.0408020019531,112.07653045654297,207.7397918701172,141.5357208251953,2,0,1,726,272,469,3054,676,-1632,3421,2589,-890,2849,1630,-1008,0
5635000,2635000,97.06044006347656,85,261.02197265625,8540.9775390625,262.8681335449219,-62.91758346557617,325.75823974609375,182.510986328125,-15.335165023803711,209.75823974609375,-18.923076629638672,578.77471923828125,84.4120864868164,27.626373291015625,38.71977996826172,240.2032928466797,83.989013671875,195.8131866455078,91.53296661376953,29,1,16,529,427,313,3356,1284,-1401,3593,2382,-1036,3139,1547,-1332,0
5665000,2635000,115.04395294189453,86,260.0659484863281,8684.5498046875,283.510986328125,-46.83516311645508,330.4065856933594,202.06044006347656,0.7802197933197021,229.74176025390625,-2.950549364089966,499.26922607421875,70.45604705810547,25.714284896850586,35.153846740722656,200.95054626464844,77.4011001586914,163.54945373535156,82.98351287841797,12,0,895,2,91,31,3611,965,-1833,3611,1557,-1436,3421,390,-2048,0
5685000,2635000,116,86,260.4285583496094,8691.9501953125,285.4120788574219,-45.17033004760742,330.9945068359375,203,2,231.09890747070312,-1.994505524635315,465.0714416503906,66.23626708984375,24.27472496032715,33.92856979370117,186.76373291015625,74.27472686767578,149.6923065185547,78.65384674072266,5,0,901,17,74,12,3528,865,-1675,3843,1439,-1466,3413,372,-1940,0
3525000,2625000,124.55789184570312,76.126312255859375,338.6684265136719,5232.99462890625,248.67369079589844,23.721052169799805,224.94737243652344,70.48420715332031,193.9736785888672,199.40525817871094,57.31578826904297,828.78424072265625,98.215789794921875,53.326316833496094,20.894737243652344,287.8526306152344,160.80526733398438,162.97894287109375,255.05789184570312,37,0,813,9,142,56,3811,2095,-1191,4332,1384,-1811,3925,713,-2015,0
3545000,2625000,118.52631378173828,77,337.52630615234375,5309.98095703125,244.88038635253906,16.909090042114258,227.87081909179688,63.6076545715332,190.69378662109375,194.56459045410156,50.23445129394531,844.8564453125,102.44976043701172,54.78947448730469,21.660287857055664,297.9665222167969,164.9856414794922,165.91387939453125,261.4449768066406,25,0,596,106,273,157,3436,1604,-1243,3965,2092,-1253,3669,1206,-1624,0
