"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","gadm.level0.gid","gadm.level0.name","gadm.level1.gid","gadm.level1.name","gadm.level2.gid","gadm.level2.name","gadm.level3.gid","gadm.level3.name","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","recordedBy","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","projectId","eventID","otherCatalogNumbers","identificationVerificationStatus","occurrenceRemarks","locality","continent","gadm"
"191","164924149","Lynx pardinus (Temminck, 1827)",40.209999,-6.12,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.589+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Cáceres",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.589+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.11_1","Extremadura","ESP.11.2_1","Cáceres","ESP.11.2.1_1","n.a. (69)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924149",NA,"164924149",NA,"33436",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"192","164924150","Lynx pardinus (Temminck, 1827)",40.299999,-6.12,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.500+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Cáceres",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.500+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.11_1","Extremadura","ESP.11.2_1","Cáceres","ESP.11.2.1_1","n.a. (69)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924150",NA,"164924150",NA,"33437",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"193","164924151","Lynx pardinus (Temminck, 1827)",40.299999,-6.23,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:46.170+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Cáceres",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:46.170+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.11_1","Extremadura","ESP.11.2_1","Cáceres","ESP.11.2.1_1","n.a. (69)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924151",NA,"164924151",NA,"33438",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"194","164924152","Lynx pardinus (Temminck, 1827)",40.310001,-6.35,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.474+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Cáceres",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.474+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.11_1","Extremadura","ESP.11.2_1","Cáceres","ESP.11.2.1_1","n.a. (69)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924152",NA,"164924152",NA,"33439",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"195","164924153","Lynx pardinus (Temminck, 1827)",40.220001,-6.36,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.483+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Cáceres",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.483+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.11_1","Extremadura","ESP.11.2_1","Cáceres","ESP.11.2.4_1","n.a. (72)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924153",NA,"164924153",NA,"33440",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"196","164924154","Lynx pardinus (Temminck, 1827)",39.32,-6.51,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.485+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Cáceres",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.485+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.11_1","Extremadura","ESP.11.2_1","Cáceres","ESP.11.2.6_1","n.a. (74)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924154",NA,"164924154",NA,"33441",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"197","164924155","Lynx pardinus (Temminck, 1827)",40.130001,-6.59,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.600+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Cáceres",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.600+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.11_1","Extremadura","ESP.11.2_1","Cáceres","ESP.11.2.5_1","n.a. (73)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924155",NA,"164924155",NA,"33442",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"198","164924156","Lynx pardinus (Temminck, 1827)",40.220001,-6.59,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.559+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Cáceres",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.559+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.11_1","Extremadura","ESP.11.2_1","Cáceres","ESP.11.2.5_1","n.a. (73)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924156",NA,"164924156",NA,"33443",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"199","164924157","Lynx pardinus (Temminck, 1827)",40.130001,-6.71,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:48.815+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Cáceres",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:48.815+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.11_1","Extremadura","ESP.11.2_1","Cáceres","ESP.11.2.5_1","n.a. (73)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924157",NA,"164924157",NA,"33444",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"200","164924158","Lynx pardinus (Temminck, 1827)",40.049999,-6.83,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:48.822+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Cáceres",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:48.822+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.11_1","Extremadura","ESP.11.2_1","Cáceres","ESP.11.2.5_1","n.a. (73)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924158",NA,"164924158",NA,"33445",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"201","164924159","Lynx pardinus (Temminck, 1827)",40.139999,-6.83,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:48.862+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Cáceres",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:48.862+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.11_1","Extremadura","ESP.11.2_1","Cáceres","ESP.11.2.5_1","n.a. (73)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924159",NA,"164924159",NA,"33446",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"202","164924160","Lynx pardinus (Temminck, 1827)",40.049999,-6.95,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:48.950+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Cáceres",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:48.950+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","PRT","Portugal","PRT.6_1","Castelo Branco","PRT.6.5_1","Idanha-a-Nova","PRT.6.5.10_1","Penha Garcia","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924160",NA,"164924160",NA,"33447",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"203","164924161","Lynx pardinus (Temminck, 1827)",39.509998,-6.96,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.472+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Cáceres",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.472+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.11_1","Extremadura","ESP.11.2_1","Cáceres","ESP.11.2.8_1","n.a. (76)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924161",NA,"164924161",NA,"33448",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"204","164924162","Lynx pardinus (Temminck, 1827)",39.599998,-7.08,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:46.144+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Cáceres",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:46.144+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.11_1","Extremadura","ESP.11.2_1","Cáceres","ESP.11.2.8_1","n.a. (76)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924162",NA,"164924162",NA,"33449",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"205","164924163","Lynx pardinus (Temminck, 1827)",39.509998,-7.2,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.579+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Cáceres",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.579+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.11_1","Extremadura","ESP.11.2_1","Cáceres","ESP.11.2.8_1","n.a. (76)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924163",NA,"164924163",NA,"33450",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"206","164924164","Lynx pardinus (Temminck, 1827)",39.599998,-7.43,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:46.158+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Cáceres",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:46.158+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.11_1","Extremadura","ESP.11.2_1","Cáceres","ESP.11.2.8_1","n.a. (76)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924164",NA,"164924164",NA,"33451",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"207","164924165","Lynx pardinus (Temminck, 1827)",39.689999,-7.43,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.512+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Cáceres",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.512+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","PRT","Portugal","PRT.6_1","Castelo Branco","PRT.6.2_1","Castelo Branco","PRT.6.2.14_1","Malpica Do Tejo","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924165",NA,"164924165",NA,"33452",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"208","164924166","Lynx pardinus (Temminck, 1827)",39.610001,-7.54,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:46.034+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Cáceres",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:46.034+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","PRT","Portugal","PRT.14_1","Portalegre","PRT.14.12_1","Nisa","PRT.14.12.5_1","Montalvão","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924166",NA,"164924166",NA,"33453",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"209","164924167","Lynx pardinus (Temminck, 1827)",38.529999,-2.94,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.590+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Ciudad Real",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.590+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.4_1","Castilla-La Mancha","ESP.4.2_1","Ciudad Real","ESP.4.2.3_1","n.a. (81)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924167",NA,"164924167",NA,"33454",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"210","164924168","Lynx pardinus (Temminck, 1827)",38.529999,-3.17,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:46.164+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Ciudad Real",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:46.164+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.4_1","Castilla-La Mancha","ESP.4.2_1","Ciudad Real","ESP.4.2.3_1","n.a. (81)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924168",NA,"164924168",NA,"33455",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
"211","164924169","Lynx pardinus (Temminck, 1827)",38.529999,-3.4,"cdround,gass84,cdpi","636308c6-f762-11e1-a439-00145eb45e9a","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2020-08-29T13:25:24.748+0000","2020-09-01T21:27:47.501+0000",84,"none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,NA,"Ciudad Real",2007,NA,NA,"2007-01-01T00:00:00",NA,"2020-09-01T21:27:47.501+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.4_1","Castilla-La Mancha","ESP.4.2_1","Ciudad Real","ESP.4.2.3_1","n.a. (81)","WGS84","Mammalia","ES","none","none","Spain",NA,NA,NA,NA,NA,NA,"ARM-INB-2007-Mamiferos","164924169",NA,"164924169",NA,"33456",NA,NA,"ARM",NA,NA,NA,NA,"Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,"EUROPE",NA
